actual,predict
0.562328752138734,0.46708784
0.5724639840219541,0.44204542
0.38702765663497185,0.435551
0.4605370797402759,0.468184
0.5163182644751958,0.47192875
0.5209252977230375,0.50182337
0.579149846468129,0.44877657
0.46070715573095006,0.4511915
0.5257158574529396,0.45980394
0.5063317284808496,0.44775325
0.5016855159877729,0.41759005
0.5375682451709661,0.43129447
0.4989627649525781,0.38931626
0.4568651856409377,0.4311617
0.44519843419725424,0.42491284
0.46403826377309243,0.4644727
0.5568903188671509,0.48609072
0.5234569884486208,0.4128936
0.6617654583477116,0.44009843
0.46894038924122805,0.44252878
0.49754656709442724,0.4737712
0.4783126576200039,0.4373375
0.5503966704274297,0.44783178
0.5101632364021267,0.46254012
0.5803091791003788,0.45151445
0.5804874278411907,0.5167596
0.6143106479776586,0.46694893
0.3037640061092535,0.47097173
0.5128384584314407,0.43112007
0.43996675960628717,0.46936935
0.5304883741337693,0.47552612
0.5615813167971687,0.39563778
0.5380306008179053,0.3787999
0.47421125682236664,0.46682414
0.5205786838438407,0.4186119
0.5141424830779778,0.38725734
0.5065205803989807,0.47115508
0.5630777264568134,0.44316038
0.46878696786181534,0.44110852
0.49092851635291423,0.44043845
0.5275403475765369,0.40481356
0.5578867721094244,0.48419604
0.4517524078241145,0.48696622
0.5890279234923151,0.47400275
0.50837098135591,0.50345665
0.48705708445533274,0.49002177
0.5114498928472442,0.38436076
0.44193579446125636,0.43073592
0.5078294683655428,0.43504784
0.4771845742021295,0.42188308
0.5150835809699648,0.48840654
0.47643649604914456,0.4803004
0.6284933070357905,0.40137103
0.5793181263106325,0.44917366
0.5491585501903264,0.4550501
0.4904388186304817,0.43380842
0.50864937459814,0.41517088
0.5156145568121561,0.42827886
0.5345960932045656,0.49918106
0.49596159729101064,0.4439604
0.573692274361115,0.48660067
0.4713680613810939,0.46357676
0.40342820238636107,0.46766755
0.6354618256789094,0.46930435
0.5563836847354637,0.44372514
0.38924376445937514,0.44524083
0.6236206235454834,0.39872223
0.447532563136112,0.42154893
0.46527607451870445,0.4944743
0.7351868063200218,0.41889575
0.49745843439966747,0.41194823
0.41085221814259626,0.44745696
0.5040360115076777,0.39706114
0.5594809934305806,0.4512571
0.48312192083739225,0.41926762
0.5257719436604825,0.39150125
0.585833445520034,0.409367
0.48588731308738936,0.45563355
0.4414471995272632,0.41925547
0.5055577177754217,0.5520747
0.5285535357320655,0.4437619
0.48348499341427487,0.416624
0.605077808018968,0.48854765
0.43877881942926195,0.4501125
0.5306782579475897,0.44158438
0.4216823208209549,0.42622408
0.5991679389600199,0.48322746
0.49660360937940734,0.4640692
0.5859541002700853,0.39441118
0.49049649257775996,0.45000327
0.5051159464006933,0.48407978
0.5145456308852032,0.46831962
0.4883332180472175,0.49375978
0.5672126395491704,0.4403645
0.5398872803240236,0.43182048
0.42299647282682845,0.49503985
0.5152316368307838,0.4629634
0.5805499973484343,0.44351572
0.5563247255570076,0.34019965
0.4753598052300834,0.4252587
0.5172044433141603,0.4861727
0.5164155880160527,0.45984447
0.5059851653197598,0.44610333
0.521640645251615,0.37298045
0.46377374021833384,0.42661116
0.5903334747870469,0.43563983
0.489430426685216,0.47492293
0.4839474053959222,0.47621945
0.5406299903738835,0.41013208
0.5366172128212406,0.37876073
0.5003858529252291,0.44374195
0.49529254337815637,0.4436514
0.519237759219477,0.4384693
0.5528707389212273,0.5044426
0.46704572408295614,0.37938586
0.5372520241052092,0.3867198
0.4940616679779166,0.40452927
0.5797643879183324,0.44207442
0.47526871001801785,0.47325215
0.42964961465858714,0.44300047
0.4730705282443274,0.4009972
0.5881421311184236,0.4048706
0.6112747721500456,0.42349905
0.46582218407523535,0.39415762
0.5591938280380627,0.45696953
0.582218830120179,0.44536427
0.42206484463386645,0.47884437
0.5079412695377842,0.4654689
0.5466012135879776,0.47469732
0.6391412917504212,0.43749973
0.45192798609041746,0.39917526
0.45634521744413997,0.45419386
0.4945955861083546,0.44840065
0.48490825854402203,0.43241224
0.530228708925907,0.49555627
0.5817613508337132,0.42433414
0.4694972223040387,0.40472916
0.5302973534349951,0.3894513
0.45767459302782887,0.42191613
0.5670874034109763,0.4502372
0.469737422311076,0.4445291
0.4847884594852533,0.41200814
0.5760987641620026,0.47411782
0.5068588420263777,0.41807967
0.4999964573800605,0.42601898
0.5129209920688694,0.41387087
0.5712226911646341,0.4492911
0.4986930407172962,0.40508083
0.5578910907279984,0.47892818
0.45119924008886636,0.4449295
0.47609912446256747,0.43290547
0.5419895842963625,0.44131866
0.5318446878247814,0.44655165
0.5603121096218759,0.44279522
0.49987294682976774,0.48589218
0.505365496497102,0.42743844
0.5551930329082241,0.45892426
0.48150759586143627,0.44521084
0.5369909562478355,0.44432035
0.5577407202194967,0.48471585
0.48536396291105105,0.4818472
0.4320923331701101,0.43651536
0.6622362142748559,0.4232354
0.48886198231864664,0.351162
0.4351406129447614,0.42319614
0.5804548480939256,0.4778675
0.5161909669989159,0.428795
0.4112812316997955,0.4615449
0.5682430907035896,0.38554314
0.4285452611788223,0.43840644
0.6054872739274828,0.4475238
0.4939668783374642,0.4900407
0.45539143256140147,0.45601067
0.6202728848461095,0.40627205
0.5123147557830905,0.4012076
0.5195394145069493,0.47890875
0.5372583210702002,0.45428303
0.47581515995534823,0.42898574
0.5592340986219788,0.5264198
0.4925729871636546,0.44576034
0.5078712309657355,0.46654695
0.4752781852905848,0.45330283
0.5741476232770096,0.40251124
0.4941522664990868,0.47104827
0.5162368223615658,0.44687483
0.4419158169893147,0.4834774
0.597834629586456,0.43513796
0.5555321653608408,0.38818076
0.5119929061576164,0.44256836
0.6325832804413022,0.43949595
0.4347614984207019,0.43825975
0.5068353702990512,0.46660846
0.49784809026644355,0.4623995
0.4371785923723143,0.47654438
0.5126985542378981,0.43631157
0.5028330942398553,0.43940866
0.5444291718228739,0.41356215
0.5439025331867767,0.46114615
0.5093238362737877,0.41044843
0.4613429425991048,0.4279879
0.46172033250307265,0.44575757
0.5514368817135086,0.498296
0.5402698430215928,0.42643136
0.47834901324065454,0.41958883
0.4533308998159902,0.42821303
0.5936986425322546,0.4731903
0.5349459427231698,0.46801463
0.4357046161641226,0.46008447
0.5785366835016457,0.44341978
0.4603093226599053,0.38903138
0.5688714352236139,0.45600924
0.36776815182906464,0.40036723
0.6659963186705775,0.46473184
0.6206365494799564,0.44396445
0.4135841068781252,0.43495917
0.46748811556946146,0.44746614
0.5507529130768676,0.44007975
0.5335193339371259,0.48045543
0.5476833546694769,0.40980405
0.5721126045324367,0.38785946
0.5005389458453785,0.4552652
0.4832203988043047,0.48838854
0.5171412978744433,0.46595687
0.475777047563783,0.41245472
0.5702492055774592,0.3489719
0.535348342351826,0.5088821
0.43373827918363334,0.39448985
0.5395662994518784,0.3876126
0.5274289552342882,0.4091736
0.6338078335659534,0.4509095
0.561138336535193,0.404385
0.3780418723751797,0.41638055
0.4525363835864595,0.48632503
0.5217911337020286,0.45103642
0.5349014157468073,0.37629804
0.5715711708063339,0.3764137
0.5257734796608771,0.42589623
0.46729139978094386,0.43250483
0.5298376730911254,0.46135074
0.42071423243795036,0.45091367
0.5509581900204146,0.40241536
0.5482378562111689,0.40385342
0.49536754417023715,0.43617532
0.5267515163584492,0.45126763
0.5244807412149884,0.4519884
0.49209974901582176,0.45364857
0.5389650062906236,0.45209435
0.5319494226882561,0.48282877
0.4932024776921995,0.44017726
0.49856413938555305,0.4527329
0.5311333511847249,0.39537767
0.4568598353514213,0.4134508
0.5727217081231342,0.45033506
0.48932776132780054,0.41787472
0.5055734843247641,0.4836096
0.46251360836726885,0.42804983
0.6079947771780169,0.51692677
0.48365048336350036,0.46093872
0.5524176578044484,0.49767026
0.523016401073198,0.43116277
0.5173424656011554,0.4417212
0.551299235364159,0.456953
0.5117673268725911,0.40551633
0.4346929680609335,0.49208334
0.5081662896448217,0.4487851
0.5596297873943622,0.43748835
0.5438099422910267,0.4127592
0.570005021471402,0.40087605
0.5386266670693064,0.3817437
0.5311339684317,0.4497544
0.5067632388658647,0.467096
0.49433477288930566,0.45482215
0.5307685420916276,0.47730705
0.5025270312723382,0.44264498
0.4789151884526652,0.44102684
0.5069010371164666,0.48925838
0.5130551790178558,0.45240107
0.5126203427616371,0.4418547
0.5155231143406007,0.4431085
0.5098273837698689,0.45634952
0.47152129353760946,0.42892686
0.5028614065541058,0.42650962
0.49499027031785636,0.40376356
0.5700000255430223,0.3950684
0.5283654945850587,0.42242917
0.5236921014998581,0.44547537
0.4040062623064735,0.391143
0.4836158771367287,0.44171187
0.6161328275455491,0.40329665
0.4435770610386124,0.43695194
0.5499902947330035,0.4315183
0.47428289807431334,0.412808
0.52127307977426,0.4949805
0.5488330495777789,0.42580077
0.5518527236293851,0.46364594
0.4937803704456076,0.4382523
0.459087474911718,0.4226248
0.5587840806239615,0.4359829
0.5853969263627598,0.4127583
0.46223527354449073,0.4367154
0.5047764167189305,0.49920344
0.5764974578895159,0.50254333
0.49314813881160213,0.41431355
0.4853848959830546,0.3922842
0.563172523970945,0.41845378
0.4386941174592761,0.4043488
0.6058810778546762,0.47792977
0.5208694253530203,0.42565528
0.4758591042083782,0.43270934
0.4564544548256913,0.45198515
0.5725405229036585,0.4392799
0.4591847183120249,0.43820038
0.5308212420483429,0.4133371
0.5301782061810633,0.4286072
0.5397354643466024,0.4494524
0.5370734068023247,0.42551765
0.4999247752664059,0.4544306
0.4820922628587275,0.4410771
0.5728873411311982,0.45753428
0.502628248716765,0.46818528
0.5186091231177479,0.48397455
0.4920147304369588,0.46888837
0.540775673277573,0.4365879
0.47462634668556203,0.5108593
0.564429651846574,0.38147044
0.4640984451250772,0.4548014
0.5720081020719725,0.37498444
0.4697752009928321,0.4240097
0.484557872063363,0.4237322
0.5404505215142752,0.4427038
0.5801411500074958,0.3970193
0.45023874597451385,0.42049697
0.5844986756293559,0.4193835
0.5253832627630949,0.430379
0.4722311763448037,0.43538672
0.5001438920907643,0.43951878
0.5157176612162493,0.42351997
0.4952877700148536,0.4362716
0.5526315179789889,0.41880468
0.4561765652135932,0.4437504
0.5133954330181572,0.430266
0.5528256678016287,0.41778028
0.5031099194964851,0.44553408
0.48074077899997986,0.46568263
0.6209383003336624,0.3833045
0.46878237045499543,0.4589109
0.5560850606293803,0.44064015
0.48509265697367726,0.38861975
0.5178434892228316,0.4549911
0.46924718311969144,0.45265707
0.5599780748745051,0.46332157
0.5210341255497822,0.48574814
0.4924890657539475,0.43460444
0.5623167078335302,0.41468665
0.4963145100125496,0.43951106
0.5288126441115059,0.41035795
0.47180139268136334,0.43550882
0.4517670883565324,0.5234888
0.47941601828910274,0.44143015
0.6018286699827035,0.42866668
0.5800643809156709,0.4044974
0.5147591503554323,0.44866672
0.5281190831458672,0.45958656
0.45074298382131006,0.4511824
0.7018205399348288,0.48129004
0.3476065169446863,0.39585754
0.5205574357697415,0.46394342
0.4914433732557552,0.43251532
0.5374000023331388,0.39797315
0.5635589965988136,0.5050866
0.48322437356978315,0.37566498
0.5528026228461491,0.45775047
0.4477869753180535,0.4689591
0.5076334540614262,0.46623343
0.5189759588121475,0.47843108
0.510493091551862,0.40974495
0.5952228766622565,0.4668394
0.47837954013708356,0.45194384
0.4748298819024437,0.4748643
0.5014499739365385,0.50255734
0.5509003345310891,0.44057146
0.5117328546655219,0.41685936
0.5466504190913881,0.41168472
0.5484112789645027,0.501093
0.46313953699700394,0.4054057
0.47769977857676915,0.40821126
0.5312900107791869,0.4420853
0.505192274460109,0.4522188
0.5562086036447856,0.4349888
0.4645771838159448,0.43197137
0.504929270443798,0.43778715
0.57734573882006,0.41038647
0.499215647110874,0.481155
0.4756756734782609,0.49277157
0.5226694116209735,0.4249666
0.5876094513395326,0.43753234
0.49838618723216666,0.44114262
0.4542906819874234,0.40821373
0.5521933985682346,0.36473233
0.5086526945323345,0.4052845
0.5065532767010359,0.48462367
0.520101891209836,0.4362119
0.5084167468041204,0.40619025
0.48668410600540485,0.4620253
0.5340135776730376,0.40031278
0.5277088579568098,0.4045321
0.5386270908942415,0.42939427
0.44890215331499667,0.42762855
0.538813136191035,0.43105793
0.35538289374400955,0.40461922
0.5383962559104578,0.45125738
0.5263915374682685,0.45333704
0.6454667042779559,0.43040547
0.5594580009233415,0.43272242
0.5159095567163836,0.411178
0.5918943981336705,0.49884266
0.5426746232285522,0.47578052
0.40696115406876415,0.48754054
0.5628688921977868,0.4720326
0.5760308777022396,0.43073192
0.5162193756268907,0.4061145
0.42823190354304097,0.46512768
0.4773051083997203,0.47454152
0.5200887587972012,0.4900627
0.5218587345539345,0.42985526
0.5285524541375849,0.4625198
0.5445403692278529,0.40518296
0.4555422316632182,0.39560834
0.5553703124690436,0.41363916
0.49781048395617267,0.45495218
0.5720845568144567,0.45507756
0.47543362187755167,0.42316273
0.510534059344477,0.48539084
0.46926877150789126,0.40967265
0.5607464750736889,0.3924136
0.44996402212735626,0.45328555
0.6096521701975557,0.43475172
0.5327016878804005,0.43249807
0.4701946832255387,0.48290882
0.4003097357782942,0.45832208
0.6366685967068669,0.40833786
0.4762644151787893,0.45432314
0.5689142242902726,0.36144516
0.4688480426401113,0.46744922
0.5417848167472474,0.44606116
0.45945141219489577,0.40962556
0.6372952917574373,0.46171257
0.6257469473819471,0.49379626
0.35767798044053817,0.38030323
0.5002529029194529,0.48049253
0.5463266220581673,0.4198182
0.5549543835405258,0.40874976
0.5379232383862731,0.4374989
0.4749591980529219,0.45310402
0.5488646104654834,0.44591495
0.48606838777464717,0.42835343
0.5281533537498979,0.44897607
0.5214084177318294,0.4423964
0.5422960909155736,0.37812328
0.48734415555403066,0.50124896
0.48063402557483403,0.46098736
0.4688156553817677,0.4469997
0.5645395053025294,0.41254845
0.5156470188374647,0.44398183
0.5065928702496832,0.43401173
0.5270138509221199,0.3554938
0.5028581370817102,0.45430264
0.5162021472029544,0.45451954
0.5071553602756876,0.4474007
0.4876012105739862,0.4417561
0.5098422995494063,0.42126843
0.5199593247190009,0.47858265
0.5111399482816393,0.4589321
0.5515596669292093,0.44274375
0.49267860973368904,0.4967673
0.5400376974635475,0.44622406
0.437137098324131,0.43359068
0.5401940669621187,0.4540596
0.560973737415174,0.42578238
0.40136296114805114,0.41108367
0.6266165407627499,0.5194821
0.5444617482795213,0.4350273
0.47146997257687057,0.40705302
0.5266215759267777,0.43375763
0.5013099752926977,0.47167456
0.5390954427950232,0.46532324
0.5004281072904252,0.4093245
0.5054950284176657,0.49447915
0.5265838671003092,0.4299685
0.5365997702759799,0.43291643
0.49775958646364954,0.4592859
0.4854259882278463,0.43503445
0.590956162782265,0.4158648
0.45058321314226457,0.45183775
0.6265486989133675,0.46835482
0.4186618344889054,0.48139974
0.6289499100120775,0.4422684
0.5792476452525189,0.5024006
0.4456757482042601,0.44284618
0.4011621997367245,0.47547832
0.5205549256183492,0.48791364
0.5218637205657592,0.43809924
0.5180115136709724,0.42813572
0.5564784576784504,0.40444848
0.4498508880095626,0.42428908
0.5271048096237406,0.42083293
0.5440676113844422,0.47132644
0.5431832572110995,0.43725613
0.4772123858041987,0.4549794
0.4832338203860876,0.42955023
0.5250733390443187,0.44277295
0.5610671107901778,0.46321222
0.4716570670336036,0.46018526
0.52990127556946,0.43359435
0.5546273908269583,0.45506012
0.44114855084115856,0.40176514
0.5332116455879214,0.44131783
0.5058388905179296,0.45291075
0.5972019349601716,0.40581343
0.42207531867939385,0.47297993
0.5356825518729555,0.47761717
0.5065175462278653,0.4509689
0.5671903965422888,0.44273254
0.4534964108532965,0.4793543
0.5663452381600472,0.49426582
0.5182029758980685,0.49455
0.49291493661386393,0.45258126
0.6387401887163443,0.44928315
0.3944016394737525,0.45024344
0.47928890719657136,0.48110583
0.5122941250232104,0.5077733
0.4809749382991346,0.40951675
0.5682667307515937,0.44360402
0.4929301537889003,0.43565306
0.5704359137711789,0.43106654
0.4949516899738733,0.4435558
0.5314473095924872,0.4541537
0.526186389827221,0.48225796
0.5276546037995984,0.40197197
0.5853408611311295,0.49743167
0.4329064649771247,0.44289544
0.5236750489173848,0.4502636
0.48724095832060577,0.4589922
0.5448635591092306,0.44053844
0.4993548213737278,0.43656647
0.4958178638012002,0.43919766
0.5616424312173738,0.46193215
0.4752002761669684,0.4245418
0.5615083889643658,0.46397957
0.461241032355106,0.4479918
0.5964571293161958,0.43472105
0.452127584079417,0.44053668
0.5012648104666128,0.5034812
0.5232555281171309,0.48107502
0.5574955560129077,0.44536188
0.4919362042247914,0.412477
0.6455581020230714,0.43740666
0.479382125259333,0.4351283
0.5103258171859965,0.4449376
0.47989759753492756,0.4519138
0.46455423078991354,0.4939611
0.5832591931138933,0.44633275
0.4555012559837166,0.4229729
0.5024342948204891,0.45164087
0.4964802508537498,0.41497144
0.5600674630576669,0.43567857
0.49725135004949983,0.4142806
0.4729403687064114,0.46878514
0.5816361807404089,0.46464065
0.5230288353887881,0.49384677
0.48002708646152126,0.481994
0.46160795410995653,0.45186892
0.5196500995822043,0.43966916
0.5402195956049052,0.4793935
0.5218098162466647,0.4418279
0.47745992859745096,0.47456992
0.5595975965658797,0.4606066
0.5113971457237647,0.39341804
0.5001310014985728,0.48818168
0.6739774860699235,0.39474362
0.5277661979204376,0.3940377
0.40208048127948204,0.46206003
0.5053810755954097,0.47392812
0.48064309826299917,0.39855382
0.5607403524459003,0.4787201
0.5395731466068651,0.4019405
0.5026779885177062,0.41218278
0.5432257212479961,0.4392396
0.48957161343302225,0.4714231
0.4702946442504165,0.50602084
0.4671839452740131,0.42626628
0.5680278319519898,0.40692753
0.5069516889394698,0.45908818
0.5180618669655461,0.45712975
0.5601155614804446,0.44530615
0.49918078351239376,0.49176466
0.5099266829415764,0.45900288
0.552396890360839,0.4100453
0.44766972574880276,0.46365863
0.5164603544552299,0.4759953
0.5291878810698339,0.41673455
0.5638982012854992,0.44805518
0.4795412727264866,0.47625014
0.50236007826242,0.48536116
0.4836008855787925,0.43040794
0.5244483046293252,0.49702573
0.5370708804274441,0.41722217
0.5489546458222799,0.3732263
0.5097805110667749,0.43554732
0.5087191186059611,0.40533352
0.4717297738779127,0.48787603
0.5417960885913445,0.5102556
0.5078993677249483,0.42675623
0.5095735087829173,0.5128164
0.5425740419228148,0.4437682
0.46525508688314493,0.37523142
0.5431204237525497,0.4522998
0.46840814514612816,0.4755803
0.5404307409966688,0.4221642
0.5093599977583694,0.42729455
0.5252679020651638,0.4615327
0.5127059835861465,0.44250318
0.5510031063241894,0.46640715
0.505025658442805,0.42875102
0.49836399754776445,0.4551929
0.5337543605959021,0.4345161
0.5146026383007486,0.45967597
0.5927094065325365,0.4473832
0.4661538908813468,0.46058145
0.504134687241956,0.45965147
0.548378955048556,0.43494076
0.49558553692944407,0.41863212
0.5023601071681992,0.43440267
0.5000537116072354,0.4599178
0.5448236447644537,0.42439243
0.4419279020053011,0.43692204
0.5313297486666063,0.44812623
0.5553297191149079,0.44596168
0.4186361155029404,0.4301589
0.593941875452685,0.3964679
0.4847328997654526,0.4742866
0.5519790321301529,0.42888394
0.5205098559075592,0.4590932
0.4899557707543873,0.42226776
0.5287207900479487,0.44254377
0.5414174381885081,0.47020176
0.4800779068964754,0.46868896
0.5618208307974414,0.4939842
0.49359359061573005,0.41053155
0.5408512094381193,0.5143007
0.46890440614814666,0.4405701
0.4888317426621799,0.41706973
0.45894338639435944,0.40548828
0.6120467553736963,0.39262602
0.5131486056955323,0.40651706
0.4812678727176088,0.38796732
0.5433078546368981,0.43510127
0.5353637484541861,0.47951865
0.5627775400034886,0.49287888
0.4759994441825953,0.43798473
0.47505551940791485,0.47287023
0.5425108092098857,0.44892654
0.549275088674441,0.48042738
0.46359561141995764,0.4865738
0.5867341868909155,0.49096885
0.4391516627998461,0.37322655
0.5583091128886606,0.4491594
0.49835032790824596,0.37941894
0.5496725966125713,0.40632328
0.39007225850249305,0.43103194
0.5728098530074734,0.4869028
0.4946580144897871,0.4155316
0.5100510113709963,0.47621027
0.48852720814994666,0.41659993
0.6137094705478273,0.49510786
0.4813326305002007,0.41352218
0.4836996068177143,0.42520165
0.42363496974072207,0.43416017
0.6011640828731774,0.43056345
0.5108354737902825,0.3949116
0.5720774735598894,0.4170431
0.4861970743393619,0.40065172
0.4980169235278201,0.47686502
